,SuccessfulHandoverCount,TotalSuccessfulHandoverCount,TotalSuccessfulHandoverCountRange,TotalSuccessfulHandoverCountLoadBalancing,TotalSuccessfulHandoverCountOverload,FailedHandoverCount,TotalFailedHandoverCount,AvgQoS,MinQoS,AvgQoS_LoadBased,MinQoS_LoadBased,AvgQoS_RangeBased,MinQoS_RangeBased,GiniLoad,VehicleCount
0,0,0,0,0,0,0,0,1.0,1,1.0,1,1.0,1,0.0,0
1,22,22,0,22,0,0,0,1.0,1,1.0,1,1.0,1,0.2666439998729147,30
2,23,45,0,45,0,0,0,1.0,1,1.0,1,1.0,1,0.2713985427960271,32
3,5,50,0,50,0,0,0,1.0,1,1.0,1,1.0,1,0.19834962300253023,33
4,0,50,0,50,0,0,0,1.0,1,1.0,1,1.0,1,0.210301118278833,34
5,0,50,0,50,0,0,0,1.0,1,1.0,1,1.0,1,0.18796316697495175,36
6,2,52,0,52,0,0,0,1.0,1,1.0,1,1.0,1,0.16499133683119177,38
7,1,53,0,53,0,0,0,1.0,1,1.0,1,1.0,1,0.17411461242557677,40
8,0,53,0,53,0,0,0,1.0,1,1.0,1,1.0,1,0.17411461242557677,40
9,0,53,0,53,0,0,0,1.0,1,1.0,1,1.0,1,0.17411461242557677,40
10,2,55,1,54,0,0,0,1.0,1,1.0,1,1.0,1,0.21402941310774062,41
11,3,58,3,55,0,0,0,1.0,1,1.0,1,1.0,1,0.16439869241411662,40
12,3,61,4,57,0,0,0,1.0,1,1.0,1,1.0,1,0.1399995908878035,39
13,3,64,5,59,0,0,0,1.0,1,1.0,1,1.0,1,0.1391884190260934,37
14,0,64,5,59,0,0,0,1.0,1,1.0,1,1.0,1,0.18630690769781866,35
15,4,68,6,62,0,0,0,1.0,1,1.0,1,1.0,1,0.12276096583028977,36
16,2,70,8,62,0,0,0,1.0,1,1.0,1,1.0,1,0.15347493236505227,34
17,2,72,8,64,0,0,0,1.0,1,1.0,1,1.0,1,0.15240928509850166,33
18,0,72,8,64,0,0,0,1.0,1,1.0,1,1.0,1,0.168501720214147,34
19,1,73,9,64,0,0,0,1.0,1,1.0,1,1.0,1,0.18990123168758866,34
20,1,74,9,65,0,0,0,1.0,1,1.0,1,1.0,1,0.15624808405737622,34
21,2,76,10,66,0,0,0,1.0,1,1.0,1,1.0,1,0.16416701779314571,36
22,0,76,10,66,0,0,0,1.0,1,1.0,1,1.0,1,0.1702755307106081,35
23,2,78,11,67,0,0,0,1.0,1,1.0,1,1.0,1,0.18703667451560935,35
