,SuccessfulHandoverCount,TotalSuccessfulHandoverCount,TotalSuccessfulHandoverCountRange,TotalSuccessfulHandoverCountLoadBalancing,TotalSuccessfulHandoverCountOverload,FailedHandoverCount,TotalFailedHandoverCount,AvgQoS,MinQoS,AvgQoS_LoadBased,MinQoS_LoadBased,AvgQoS_RangeBased,MinQoS_RangeBased,GiniLoad,VehicleCount
0,0,0,0,0,0,0,0,1.0,1,1.0,1,1.0,1,0.0,0
1,1,1,0,1,0,0,0,1.0,1,1.0,1,1.0,1,0.06997369532729268,30
2,0,1,0,1,0,0,0,1.0,1,1.0,1,1.0,1,0.061092470671198204,32
3,0,1,0,1,0,0,0,1.0,1,1.0,1,1.0,1,0.04190006598698161,33
4,2,3,1,2,0,0,0,1.0,1,1.0,1,1.0,1,0.049583863550595714,34
5,0,3,1,2,0,0,0,1.0,1,1.0,1,1.0,1,0.02237453644979027,36
6,0,3,1,2,0,0,0,1.0,1,1.0,1,1.0,1,0.043745037440685176,38
7,1,4,2,2,0,0,0,1.0,1,1.0,1,1.0,1,0.07424435853283375,40
8,2,6,3,3,0,0,0,1.0,1,1.0,1,1.0,1,0.10396955301851046,40
9,1,7,4,3,0,0,0,1.0,1,1.0,1,1.0,1,0.09500512859312968,40
10,4,11,6,5,0,0,0,1.0,1,1.0,1,1.0,1,0.1043007971232555,41
11,3,14,8,6,0,0,0,1.0,1,1.0,1,1.0,1,0.10258141910591795,40
12,1,15,8,7,0,0,0,1.0,1,1.0,1,1.0,1,0.06255888251531766,39
13,1,16,9,7,0,0,0,1.0,1,1.0,1,1.0,1,0.09319987678458257,37
14,1,17,9,8,0,0,0,1.0,1,1.0,1,1.0,1,0.10319088467328817,35
15,0,17,9,8,0,0,0,1.0,1,1.0,1,1.0,1,0.07685766300799012,36
16,4,21,12,9,0,0,0,1.0,1,1.0,1,1.0,1,0.12691923390663673,34
17,1,22,12,10,0,0,0,1.0,1,1.0,1,1.0,1,0.13526826903708997,33
18,0,22,12,10,0,0,0,1.0,1,1.0,1,1.0,1,0.13814124600958044,34
19,1,23,12,11,0,0,0,1.0,1,1.0,1,1.0,1,0.1243143157139463,34
20,0,23,12,11,0,0,0,1.0,1,1.0,1,1.0,1,0.08148705538496681,34
21,1,24,12,12,0,0,0,1.0,1,1.0,1,1.0,1,0.0911286224920769,36
22,1,25,13,12,0,0,0,1.0,1,1.0,1,1.0,1,0.0960831039317049,35
23,1,26,13,13,0,0,0,1.0,1,1.0,1,1.0,1,0.09227988219065171,35
24,1,27,14,13,0,0,0,1.0,1,1.0,1,1.0,1,0.036466665222411744,35
25,3,30,17,13,0,0,0,1.0,1,1.0,1,1.0,1,0.13950652112984235,35
26,1,31,18,13,0,0,0,1.0,1,1.0,1,1.0,1,0.06315277191645592,36
27,2,33,20,13,0,0,0,1.0,1,1.0,1,1.0,1,0.06641806926486152,34
28,0,33,20,13,0,0,0,1.0,1,1.0,1,1.0,1,0.04000959920815509,35
29,3,36,22,14,0,0,0,1.0,1,1.0,1,1.0,1,0.09744990754671341,33
30,1,37,22,15,0,0,0,1.0,1,1.0,1,1.0,1,0.07450750763072504,33
31,3,40,23,17,0,0,0,1.0,1,1.0,1,1.0,1,0.158998866297862,33
32,1,41,23,18,0,0,0,1.0,1,1.0,1,1.0,1,0.15556769020931407,32
33,2,43,23,20,0,0,0,1.0,1,1.0,1,1.0,1,0.1328132249103108,33
34,1,44,23,21,0,0,0,1.0,1,1.0,1,1.0,1,0.11997054984428858,33
35,0,44,23,21,0,0,0,1.0,1,1.0,1,1.0,1,0.1049990179481938,35
36,0,44,23,21,0,0,0,1.0,1,1.0,1,1.0,1,0.0939168842919857,36
37,0,44,23,21,0,0,0,1.0,1,1.0,1,1.0,1,0.07096237207546105,37
38,3,47,25,22,0,0,0,1.0,1,1.0,1,1.0,1,0.0868416429001114,36
39,1,48,26,22,0,0,0,1.0,1,1.0,1,1.0,1,0.10886919107695017,38
40,1,49,26,23,0,0,0,1.0,1,1.0,1,1.0,1,0.09458603801553736,40
41,1,50,27,23,0,0,0,1.0,1,1.0,1,1.0,1,0.1352180265299975,40
42,0,50,27,23,0,0,0,1.0,1,1.0,1,1.0,1,0.1352180265299975,40
43,3,53,28,25,0,0,0,1.0,1,1.0,1,1.0,1,0.16266183818227095,43
44,1,54,28,26,0,0,0,1.0,1,1.0,1,1.0,1,0.15193562634055893,43
45,1,55,29,26,0,0,0,1.0,1,1.0,1,1.0,1,0.16909656667286815,44
46,0,55,29,26,0,0,0,1.0,1,1.0,1,1.0,1,0.16909656667286815,44
47,2,57,31,26,0,0,0,1.0,1,1.0,1,1.0,1,0.18390853239338253,44
48,1,58,31,27,0,0,0,1.0,1,1.0,1,1.0,1,0.1708195225630921,44
49,2,60,33,27,0,0,0,1.0,1,1.0,1,1.0,1,0.12948049683897642,41
50,0,60,33,27,0,0,0,1.0,1,1.0,1,1.0,1,0.13087869738465524,40
51,0,60,33,27,0,0,0,1.0,1,1.0,1,1.0,1,0.12852613295183773,38
52,1,61,34,27,0,0,0,1.0,1,1.0,1,1.0,1,0.1260253183251644,37
53,0,61,34,27,0,0,0,1.0,1,1.0,1,1.0,1,0.13835139334902405,38
54,2,63,35,28,0,0,0,1.0,1,1.0,1,1.0,1,0.1281758579575644,38
55,0,63,35,28,0,0,0,1.0,1,1.0,1,1.0,1,0.1281758579575644,38
56,2,65,36,29,0,0,0,1.0,1,1.0,1,1.0,1,0.12496933467977187,38
57,2,67,37,30,0,0,0,1.0,1,1.0,1,1.0,1,0.09015943592847367,38
58,2,69,39,30,0,0,0,1.0,1,1.0,1,1.0,1,0.1539670728915795,38
59,2,71,39,32,0,0,0,1.0,1,1.0,1,1.0,1,0.1245373471021739,40
60,3,74,41,33,0,0,0,1.0,1,1.0,1,1.0,1,0.16817994223367974,40
61,0,74,41,33,0,0,0,1.0,1,1.0,1,1.0,1,0.1533182128533381,40
62,1,75,41,34,0,0,0,1.0,1,1.0,1,1.0,1,0.13882661880682076,42
63,0,75,41,34,0,0,0,1.0,1,1.0,1,1.0,1,0.15500486277194475,40
64,0,75,41,34,0,0,0,1.0,1,1.0,1,1.0,1,0.1388730862603336,41
65,0,75,41,34,0,0,0,1.0,1,1.0,1,1.0,1,0.1388730862603336,41
66,0,75,41,34,0,0,0,1.0,1,1.0,1,1.0,1,0.13891727390568082,41
67,3,78,43,35,0,0,0,1.0,1,1.0,1,1.0,1,0.17596841105226316,41
68,3,81,43,38,0,0,0,1.0,1,1.0,1,1.0,1,0.09141549773383081,41
69,1,82,44,38,0,0,0,1.0,1,1.0,1,1.0,1,0.12919416661847274,41
70,2,84,44,40,0,0,0,1.0,1,1.0,1,1.0,1,0.10808578274953526,42
71,2,86,46,40,0,0,0,1.0,1,1.0,1,1.0,1,0.12929219284961882,44
72,0,86,46,40,0,0,0,1.0,1,1.0,1,1.0,1,0.12929219284961882,44
73,1,87,46,41,0,0,0,1.0,1,1.0,1,1.0,1,0.13349655628071708,46
74,0,87,46,41,0,0,0,1.0,1,1.0,1,1.0,1,0.13337236549305642,44
75,1,88,47,41,0,0,0,1.0,1,1.0,1,1.0,1,0.15948581872743844,44
76,1,89,48,41,0,0,0,1.0,1,1.0,1,1.0,1,0.14805470489528422,45
77,2,91,48,43,0,0,0,1.0,1,1.0,1,1.0,1,0.12394684061670035,44
78,1,92,48,44,0,0,0,1.0,1,1.0,1,1.0,1,0.10555650680222395,44
79,0,92,48,44,0,0,0,1.0,1,1.0,1,1.0,1,0.09395492016909965,43
80,1,93,49,44,0,0,0,1.0,1,1.0,1,1.0,1,0.13992777148321012,43
81,3,96,51,45,0,0,0,1.0,1,1.0,1,1.0,1,0.19831133886737987,44
82,1,97,52,45,0,0,0,1.0,1,1.0,1,1.0,1,0.16875289528831913,45
83,5,102,54,48,0,0,0,1.0,1,1.0,1,1.0,1,0.21876620429127003,45
84,1,103,54,49,0,0,0,1.0,1,1.0,1,1.0,1,0.2110928698271165,45
85,0,103,54,49,0,0,0,1.0,1,1.0,1,1.0,1,0.2110928698271165,45
86,0,103,54,49,0,0,0,1.0,1,1.0,1,1.0,1,0.2110928698271165,45
87,0,103,54,49,0,0,0,1.0,1,1.0,1,1.0,1,0.22945061970516298,44
88,0,103,54,49,0,0,0,1.0,1,1.0,1,1.0,1,0.21047048682896435,45
89,1,104,54,50,0,0,0,1.0,1,1.0,1,1.0,1,0.21595335337316096,46
90,2,106,54,52,0,0,0,1.0,1,1.0,1,1.0,1,0.2148204569353423,44
91,0,106,54,52,0,0,0,1.0,1,1.0,1,1.0,1,0.18847551314149924,45
92,1,107,55,52,0,0,0,1.0,1,1.0,1,1.0,1,0.18909064305643147,46
93,0,107,55,52,0,0,0,1.0,1,1.0,1,1.0,1,0.18909064305643147,46
