,SuccessfulHandoverCount,TotalSuccessfulHandoverCount,TotalSuccessfulHandoverCountRange,TotalSuccessfulHandoverCountLoadBalancing,TotalSuccessfulHandoverCountOverload,FailedHandoverCount,TotalFailedHandoverCount,AvgQoS,MinQoS,AvgQoS_LoadBased,MinQoS_LoadBased,AvgQoS_RangeBased,MinQoS_RangeBased,GiniLoad,VehicleCount
0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
1,3,3,0,3,0,0,0,0.985101638410121,0.7567950042750686,1.0,1.0,0.985101638410121,0.7567950042750686,0.16530658209219293,30
2,2,5,0,5,0,0,0,0.9906979748580924,0.7900056991438724,1.0,1.0,0.9906979748580924,0.7900056991438724,0.14530442927276213,32
3,4,9,0,9,0,0,0,0.9784404914222141,0.46343240044289075,1.0,1.0,0.9784404914222141,0.46343240044289075,0.08640960628134518,33
4,3,12,0,12,0,0,0,0.9830969438458899,0.5955215028090337,1.0,1.0,0.9830969438458899,0.5955215028090337,0.1756987249827972,34
5,3,15,1,14,0,0,0,0.9776776268066784,0.4628979527662133,1.0,1.0,0.9776776268066784,0.4628979527662133,0.13540010485965345,36
6,2,17,1,16,0,0,0,0.9854522391829905,0.6048282983124036,1.0,1.0,0.9854522391829905,0.6048282983124036,0.15446520368328387,38
7,0,17,1,16,0,0,0,0.9762912052975732,0.4196357009772591,1.0,1.0,0.9762912052975732,0.4196357009772591,0.17855252451018247,40
8,0,17,1,16,0,0,0,0.9835314495023869,0.5587000044290561,1.0,1.0,0.9835314495023869,0.5587000044290561,0.17855252451018247,40
9,1,18,1,17,0,0,0,0.9868440980172959,0.6885855745564673,1.0,1.0,0.9868440980172959,0.6885855745564673,0.13513021701938444,40
10,1,19,2,17,0,0,0,0.9672109770981608,0.3972180295888753,1.0,1.0,0.9672109770981608,0.3972180295888753,0.16538957688077519,41
11,1,20,2,18,0,0,0,0.9638807614043218,0.4383306335716587,1.0,1.0,0.9638807614043218,0.4383306335716587,0.10487682634828621,40
12,1,21,2,19,0,0,0,0.9764168331600676,0.6252883073725483,1.0,1.0,0.9764168331600676,0.6252883073725483,0.12766590360220995,39
13,5,26,3,23,0,0,0,0.9813617638423316,0.7287481974844962,1.0,1.0,0.9813617638423316,0.7287481974844962,0.1493497669496728,37
14,3,29,3,26,0,0,0,0.9782915433847115,0.7829459501206278,1.0,1.0,0.9782915433847115,0.7829459501206278,0.1241804157634989,35
15,3,32,4,28,0,0,0,0.9833291272363753,0.8240627189155031,1.0,1.0,0.9833291272363753,0.8240627189155031,0.11005033278169546,36
16,2,34,5,29,0,0,0,0.9862445752975981,0.8413024854569333,1.0,1.0,0.9862445752975981,0.8413024854569333,0.17856718526338614,34
17,2,36,5,31,0,0,0,0.975304979199209,0.7601206321189706,1.0,1.0,0.975304979199209,0.7601206321189706,0.21067529200731494,33
18,2,38,6,32,0,0,0,0.9733569106103078,0.49895496329021993,1.0,1.0,0.9733569106103078,0.49895496329021993,0.28911865984089774,34
19,2,40,6,34,0,0,0,0.968089085661857,0.319862290905807,1.0,1.0,0.968089085661857,0.319862290905807,0.2520883913293399,34
20,4,44,6,38,0,0,0,0.9880931359293335,0.8435550689162751,1.0,1.0,0.9880931359293335,0.8435550689162751,0.23667028222413392,34
21,2,46,6,40,0,0,0,0.9733067454259715,0.44387621373763764,1.0,1.0,0.9733067454259715,0.44387621373763764,0.2267180336681805,36
22,0,46,6,40,0,0,0,0.9762675447066069,0.5741974431339139,1.0,1.0,0.9762675447066069,0.5741974431339139,0.23515401585206086,35
23,1,47,6,41,0,0,0,0.9633345131696176,0.4437370580835563,1.0,1.0,0.9633345131696176,0.4437370580835563,0.22948355820321156,35
24,0,47,6,41,0,0,0,0.9689396500391227,0.5756911641058692,1.0,1.0,0.9689396500391227,0.5756911641058692,0.17239712775504953,35
25,1,48,7,41,0,0,0,0.9725745255376256,0.6746234434854974,1.0,1.0,0.9725745255376256,0.6746234434854974,0.2055908950621814,35
26,2,50,7,43,0,0,0,0.9580548266475082,0.406274626513442,1.0,1.0,0.9580548266475082,0.406274626513442,0.10739910633367658,36
27,1,51,8,43,0,0,0,0.9602561605770679,0.5389252152847755,1.0,1.0,0.9602561605770679,0.5389252152847755,0.10122790674922769,34
28,1,52,9,43,0,0,0,0.9663599170090093,0.6438694877085994,1.0,1.0,0.9663599170090093,0.6438694877085994,0.13491716558016628,35
29,0,52,9,43,0,0,0,0.9664107314501479,0.7103703953580708,1.0,1.0,0.9664107314501479,0.7103703953580708,0.10020755740036502,33
30,0,52,9,43,0,0,0,0.9673920932487277,0.7426093474115767,1.0,1.0,0.9673920932487277,0.7426093474115767,0.10020755740036502,33
31,2,54,10,44,0,0,0,0.9529960221697549,0.4749197492279606,1.0,1.0,0.9529960221697549,0.4749197492279606,0.05524571565116896,33
32,0,54,10,44,0,0,0,0.9605743298388061,0.5941330791131031,1.0,1.0,0.9605743298388061,0.5941330791131031,0.05650372247892511,32
33,0,54,10,44,0,0,0,0.9689275858840323,0.6803723390823394,1.0,1.0,0.9689275858840323,0.6803723390823394,0.03820998684118391,33
34,0,54,10,44,0,0,0,0.9730744089537904,0.6838329975316206,1.0,1.0,0.9730744089537904,0.6838329975316206,0.03820998684118391,33
35,0,54,10,44,0,0,0,0.9799799296033387,0.725786887997999,1.0,1.0,0.9799799296033387,0.725786887997999,0.022355315329759158,35
36,0,54,10,44,0,0,0,0.9682200520007965,0.4236781116993835,1.0,1.0,0.9682200520007965,0.4236781116993835,0.017826403604936484,36
37,0,54,10,44,0,0,0,0.9760255415252685,0.5471257649349991,1.0,1.0,0.9760255415252685,0.5471257649349991,0.03411086301972671,37
38,1,55,11,44,0,0,0,0.9789279415980197,0.6525406442726907,1.0,1.0,0.9789279415980197,0.6525406442726907,0.02904014930154128,36
39,0,55,11,44,0,0,0,0.968001050952095,0.4716675451140277,1.0,1.0,0.968001050952095,0.4716675451140277,0.0480044470744128,38
40,1,56,12,44,0,0,0,0.9596301797509389,0.4231400455631668,1.0,1.0,0.9596301797509389,0.4231400455631668,0.014316539885185662,40
41,1,57,13,44,0,0,0,0.9656683107831145,0.5410767243499444,1.0,1.0,0.9656683107831145,0.5410767243499444,0.027194332621020466,40
42,1,58,14,44,0,0,0,0.9699301409274115,0.644734633084935,1.0,1.0,0.9699301409274115,0.644734633084935,0.04016249326321562,40
43,2,60,15,45,0,0,0,0.9629707534954162,0.5158644095794427,1.0,1.0,0.9629707534954162,0.5158644095794427,0.04968323107849768,43
44,0,60,15,45,0,0,0,0.966430511929642,0.6283448846637588,1.0,1.0,0.966430511929642,0.6283448846637588,0.04968323107849768,43
45,2,62,17,45,0,0,0,0.9691337731160066,0.7046674184092372,1.0,1.0,0.9691337731160066,0.7046674184092372,0.062446403927324465,44
46,0,62,17,45,0,0,0,0.9700987433611644,0.743688569478148,1.0,1.0,0.9700987433611644,0.743688569478148,0.062446403927324465,44
47,1,63,18,45,0,0,0,0.9693516476179482,0.7083562308681413,1.0,1.0,0.9693516476179482,0.7083562308681413,0.074736140612509,44
48,0,63,18,45,0,0,0,0.9696241328343695,0.7198515482478685,1.0,1.0,0.9696241328343695,0.7198515482478685,0.074736140612509,44
49,3,66,20,46,0,0,0,0.96743555994513,0.7210879100409026,1.0,1.0,0.96743555994513,0.7210879100409026,0.05817102510878384,41
50,0,66,20,46,0,0,0,0.9666301727996703,0.7214368642773926,1.0,1.0,0.9666301727996703,0.7214368642773926,0.0774008966505467,40
51,0,66,20,46,0,0,0,0.9648740287381262,0.7214430443393633,1.0,1.0,0.9648740287381262,0.7214430443393633,0.04066020311138232,38
52,1,67,21,46,0,0,0,0.9639292648045347,0.7216127500583621,1.0,1.0,0.9639292648045347,0.7216127500583621,0.04852761401263304,37
53,0,67,21,46,0,0,0,0.9503885061724272,0.4493804367844479,1.0,1.0,0.9503885061724272,0.4493804367844479,0.049663964446488636,38
54,1,68,22,46,0,0,0,0.9391184764452603,0.4530416193074252,1.0,1.0,0.9391184764452603,0.4530416193074252,0.09623618280535456,38
55,0,68,22,46,0,0,0,0.9435423893782937,0.5507358143577801,1.0,1.0,0.9435423893782937,0.5507358143577801,0.09623618280535456,38
56,1,69,23,46,0,0,0,0.9231785722675717,0.3915318042249911,1.0,1.0,0.9231785722675717,0.3915318042249911,0.15237962250722997,38
57,4,73,26,47,0,0,0,0.9359839889104485,0.483189689457147,1.0,1.0,0.9359839889104485,0.483189689457147,0.20281373671055947,38
58,1,74,27,47,0,0,0,0.931962280044924,0.5572041112955198,1.0,1.0,0.931962280044924,0.5572041112955198,0.23113973976239488,38
59,1,75,28,47,0,0,0,0.9192013266222043,0.4207507484993335,1.0,1.0,0.9192013266222043,0.4207507484993335,0.25957513243449326,40
60,1,76,28,48,0,0,0,0.9155457401524594,0.40840434806300674,1.0,1.0,0.9155457401524594,0.40840434806300674,0.23837449149465756,40
61,1,77,28,49,0,0,0,0.9333013681382145,0.6344529655454898,1.0,1.0,0.9333013681382145,0.6344529655454898,0.24689621775427886,40
62,0,77,28,49,0,0,0,0.9408129989371351,0.6500528696601482,1.0,1.0,0.9408129989371351,0.6500528696601482,0.24906569363146513,42
63,0,77,28,49,0,0,0,0.9433916689665021,0.6500528696601482,1.0,1.0,0.9433916689665021,0.6500528696601482,0.2527076305668577,40
64,0,77,28,49,0,0,0,0.9500184061726152,0.6500528696601482,1.0,1.0,0.9500184061726152,0.6500528696601482,0.2363375560368084,41
65,1,78,28,50,0,0,0,0.9556858789684888,0.6500528696601482,1.0,1.0,0.9556858789684888,0.6500528696601482,0.21761053636469058,41
66,2,80,28,52,0,0,0,0.9626679064740182,0.6549421467002773,1.0,1.0,0.9626679064740182,0.6549421467002773,0.18432786019598713,41
67,2,82,30,52,0,0,0,0.9687269897455568,0.6694851115657201,1.0,1.0,0.9687269897455568,0.6694851115657201,0.17833803454215738,41
68,1,83,30,53,0,0,0,0.9734384333871535,0.7059801214975123,1.0,1.0,0.9734384333871535,0.7059801214975123,0.11955890409862414,41
69,1,84,31,53,0,0,0,0.9630252147693893,0.4788713048026567,1.0,1.0,0.9630252147693893,0.4788713048026567,0.13948958379358814,41
70,1,85,31,54,0,0,0,0.952443194243596,0.3702712625646572,1.0,1.0,0.952443194243596,0.3702712625646572,0.1210938003317709,42
71,1,86,32,54,0,0,0,0.9570790211792436,0.4848129985466861,1.0,1.0,0.9570790211792436,0.4848129985466861,0.12032884298907112,44
72,0,86,32,54,0,0,0,0.9522582195115835,0.5834184324337828,1.0,1.0,0.9522582195115835,0.5834184324337828,0.12032884298907112,44
73,3,89,33,56,0,0,0,0.9402288364751897,0.405077518450971,1.0,1.0,0.9402288364751897,0.405077518450971,0.09891982345895549,46
74,1,90,34,56,0,0,0,0.9560617162112528,0.5576097840246649,1.0,1.0,0.9560617162112528,0.5576097840246649,0.140331379194424,44
75,1,91,35,56,0,0,0,0.957526723616647,0.6555684385139942,1.0,1.0,0.957526723616647,0.6555684385139942,0.15893491754212852,44
76,2,93,36,57,0,0,0,0.9592872477286388,0.7214337445650244,1.0,1.0,0.9592872477286388,0.7214337445650244,0.17306926959984884,45
77,0,93,36,57,0,0,0,0.9504719795716099,0.5456748425906603,1.0,1.0,0.9504719795716099,0.5456748425906603,0.1598220102892427,44
78,1,94,37,57,0,0,0,0.9475288299974166,0.3706872430485948,1.0,1.0,0.9475288299974166,0.3706872430485948,0.18014923274765066,44
79,0,94,37,57,0,0,0,0.9563714054161586,0.6547210394421702,1.0,1.0,0.9563714054161586,0.6547210394421702,0.19545275831685047,43
80,0,94,37,57,0,0,0,0.9504958404633274,0.4656409861476145,1.0,1.0,0.9504958404633274,0.4656409861476145,0.19545275831685047,43
81,1,95,38,57,0,0,0,0.9434305524055866,0.31123531575200675,1.0,1.0,0.9434305524055866,0.31123531575200675,0.2451526895597864,44
82,1,96,39,57,0,0,0,0.9595859972241295,0.7216127500583621,1.0,1.0,0.9595859972241295,0.7216127500583621,0.24979885150096343,45
83,2,98,41,57,0,0,0,0.9506729861329444,0.4026558305597122,1.0,1.0,0.9506729861329444,0.4026558305597122,0.3273285983596561,45
84,0,98,41,57,0,0,0,0.9507319991984504,0.5253747141280324,1.0,1.0,0.9507319991984504,0.5253747141280324,0.3273285983596561,45
85,3,101,44,57,0,0,0,0.956963196838243,0.6229600682197344,1.0,1.0,0.956963196838243,0.6229600682197344,0.336440028812402,45
86,0,101,44,57,0,0,0,0.9571037947502267,0.6887937466096055,1.0,1.0,0.9571037947502267,0.6887937466096055,0.336440028812402,45
87,0,101,44,57,0,0,0,0.9552655156881457,0.7216127500583621,1.0,1.0,0.9552655156881457,0.7216127500583621,0.35571002855748246,44
88,1,102,45,57,0,0,0,0.9600292212018372,0.7216127500583621,1.0,1.0,0.9600292212018372,0.7216127500583621,0.3661379695637879,45
89,0,102,45,57,0,0,0,0.9496890390637843,0.4832994853536817,1.0,1.0,0.9496890390637843,0.4832994853536817,0.375242849038448,46
90,1,103,45,58,0,0,0,0.9496955090789165,0.583750350745282,1.0,1.0,0.9496955090789165,0.583750350745282,0.39770323684016934,44
91,1,104,46,58,0,0,0,0.9529099079200377,0.6532275414314092,1.0,1.0,0.9529099079200377,0.6532275414314092,0.3572854657447689,45
92,1,105,47,58,0,0,0,0.9564068032389127,0.6461879926123968,1.0,1.0,0.9564068032389127,0.6461879926123968,0.36142343766530716,46
