,SuccessfulHandoverCount,TotalSuccessfulHandoverCount,TotalSuccessfulHandoverCountRange,TotalSuccessfulHandoverCountLoadBalancing,TotalSuccessfulHandoverCountOverload,FailedHandoverCount,TotalFailedHandoverCount,AvgQoS,MinQoS,AvgQoS_LoadBased,MinQoS_LoadBased,AvgQoS_RangeBased,MinQoS_RangeBased,GiniLoad,VehicleCount
0,0,0,0,0,0,0,0,1.0,1,1.0,1,1.0,1,0.0,0
1,21,21,0,21,0,0,0,1.0,1,1.0,1,1.0,1,0.21657892356170347,26
2,2,23,0,23,0,0,0,1.0,1,1.0,1,1.0,1,0.1533138130018413,27
3,0,23,0,23,0,0,0,1.0,1,1.0,1,1.0,1,0.14846985367363383,28
4,0,23,0,23,0,0,0,1.0,1,1.0,1,1.0,1,0.15078574803498598,29
5,0,23,0,23,0,0,0,1.0,1,1.0,1,1.0,1,0.15078574803498598,29
6,2,25,0,25,0,0,0,1.0,1,1.0,1,1.0,1,0.11049826501540874,32
7,0,25,0,25,0,0,0,1.0,1,1.0,1,1.0,1,0.12507011575465313,33
8,1,26,1,25,0,0,0,1.0,1,1.0,1,1.0,1,0.14409695466465816,35
9,4,30,3,27,0,0,0,1.0,1,1.0,1,1.0,1,0.1293720952903749,35
10,0,30,3,27,0,0,0,1.0,1,1.0,1,1.0,1,0.0989411070863948,35
11,1,31,3,28,0,0,0,1.0,1,1.0,1,1.0,1,0.12315914426877017,35
12,1,32,4,28,0,0,0,1.0,1,1.0,1,1.0,1,0.14702927861636658,34
13,1,33,5,28,0,0,0,1.0,1,1.0,1,1.0,1,0.19313721905032813,32
14,4,37,8,29,0,0,0,1.0,1,1.0,1,1.0,1,0.1554171637319811,31
15,1,38,8,30,0,0,0,1.0,1,1.0,1,1.0,1,0.1596254315558325,30
16,2,40,8,32,0,0,0,1.0,1,1.0,1,1.0,1,0.15239332325862845,30
17,1,41,8,33,0,0,0,1.0,1,1.0,1,1.0,1,0.1364920322846991,29
18,1,42,9,33,0,0,0,1.0,1,1.0,1,1.0,1,0.17477125014666603,29
19,0,42,9,33,0,0,0,1.0,1,1.0,1,1.0,1,0.15718489968542973,28
20,0,42,9,33,0,0,0,1.0,1,1.0,1,1.0,1,0.1953281274265528,28
21,1,43,10,33,0,0,0,1.0,1,1.0,1,1.0,1,0.23472389477350664,28
22,3,46,13,33,0,0,0,1.0,1,1.0,1,1.0,1,0.2935253148748676,28
23,4,50,13,37,0,0,0,1.0,1,1.0,1,1.0,1,0.16101366208543635,27
24,4,54,17,37,0,0,0,1.0,1,1.0,1,1.0,1,0.2649273777406713,28
25,4,58,19,39,0,0,0,1.0,1,1.0,1,1.0,1,0.15101474972954937,28
26,2,60,19,41,0,0,0,1.0,1,1.0,1,1.0,1,0.1179127329068473,30
27,1,61,20,41,0,0,0,1.0,1,1.0,1,1.0,1,0.1634827675310816,30
28,4,65,21,44,0,0,0,1.0,1,1.0,1,1.0,1,0.1205305242271367,31
29,1,66,22,44,0,0,0,1.0,1,1.0,1,1.0,1,0.1074556011717346,30
30,0,66,22,44,0,0,0,1.0,1,1.0,1,1.0,1,0.1074556011717346,30
31,0,66,22,44,0,0,0,1.0,1,1.0,1,1.0,1,0.11434397682082625,31
32,2,68,24,44,0,0,0,1.0,1,1.0,1,1.0,1,0.1721270799770844,31
33,1,69,24,45,0,0,0,1.0,1,1.0,1,1.0,1,0.11989720798337501,31
34,2,71,25,46,0,0,0,1.0,1,1.0,1,1.0,1,0.17617759069419625,29
35,2,73,26,47,0,0,0,1.0,1,1.0,1,1.0,1,0.1680501829892259,30
36,3,76,27,49,0,0,0,1.0,1,1.0,1,1.0,1,0.14370026609436137,30
37,3,79,28,51,0,0,0,1.0,1,1.0,1,1.0,1,0.12358073979087157,31
38,1,80,28,52,0,0,0,1.0,1,1.0,1,1.0,1,0.12596584694595314,32
39,1,81,28,53,0,0,0,1.0,1,1.0,1,1.0,1,0.0926572466494963,36
40,1,82,28,54,0,0,0,1.0,1,1.0,1,1.0,1,0.10683377641971423,37
41,0,82,28,54,0,0,0,1.0,1,1.0,1,1.0,1,0.10683377641971423,37
42,0,82,28,54,0,0,0,1.0,1,1.0,1,1.0,1,0.11394694838792341,38
43,2,84,29,55,0,0,0,1.0,1,1.0,1,1.0,1,0.1482171238225206,40
44,4,88,30,58,0,0,0,1.0,1,1.0,1,1.0,1,0.12536936710659918,39
45,3,91,31,60,0,0,0,1.0,1,1.0,1,1.0,1,0.13398329464381306,40
46,0,91,31,60,0,0,0,1.0,1,1.0,1,1.0,1,0.11421827864752013,39
47,0,91,31,60,0,0,0,1.0,1,1.0,1,1.0,1,0.11421827864752013,39
48,1,92,32,60,0,0,0,1.0,1,1.0,1,1.0,1,0.13614811027148063,39
49,1,93,33,60,0,0,0,1.0,1,1.0,1,1.0,1,0.16234127925443373,37
50,2,95,34,61,0,0,0,1.0,1,1.0,1,1.0,1,0.1673851367788964,35
51,2,97,35,62,0,0,0,1.0,1,1.0,1,1.0,1,0.1352190196471328,34
52,1,98,35,63,0,0,0,1.0,1,1.0,1,1.0,1,0.15716152933858962,34
53,2,100,35,65,0,0,0,1.0,1,1.0,1,1.0,1,0.10129757816371296,35
